date,ticker,net_flow_usd,source
2025-04-03,BRRR,0.0,farside
2025-04-03,BTCO,0.0,farside
2025-04-03,EZBC,0.0,farside
2025-04-03,IBIT,65.3,farside
2025-04-04,BRRR,0.0,farside
2025-04-04,BTCO,0.0,farside
2025-04-04,BTCW,0.0,farside
2025-04-04,EZBC,0.0,farside
2025-04-04,FBTC,0.0,farside
2025-04-04,HODL,0.0,farside
2025-04-04,IBIT,0.0,farside
2025-04-07,BITB,0.0,farside
2025-04-07,EZBC,0.0,farside
2025-04-07,FBTC,0.0,farside
2025-04-07,IBIT,0.0,farside
2025-04-08,BTCW,0.0,farside
2025-04-08,FBTC,0.0,farside
2025-04-08,HODL,0.0,farside
2025-04-09,ARKB,0.0,farside
2025-04-09,BITB,6.7,farside
2025-04-09,BRRR,0.0,farside
2025-04-09,BTCO,0.0,farside
2025-04-09,EZBC,0.0,farside
2025-04-09,FBTC,0.0,farside
2025-04-10,BRRR,0.0,farside
2025-04-10,BTCW,0.0,farside
2025-04-10,HODL,0.0,farside
2025-04-10,IBIT,0.0,farside
2025-04-11,ARKB,11.3,farside
2025-04-11,BRRR,0.0,farside
2025-04-11,BTCO,0.0,farside
2025-04-11,BTCW,0.0,farside
2025-04-11,EZBC,0.0,farside
2025-04-11,FBTC,0.0,farside
2025-04-11,GBTC,0.0,farside
2025-04-11,HODL,0.0,farside
2025-04-11,IBIT,0.0,farside
2025-04-14,ARKB,0.0,farside
2025-04-14,BITB,0.0,farside
2025-04-14,BRRR,0.0,farside
2025-04-14,BTCO,0.0,farside
